listing_id;id;date;reviewer_id;reviewer_name;comments
5860249;51373389;2015-10-19;1441665;Brett;"Else has a beautiful, modern apartment home with a warm feeling, welcoming feeling and provided clear, friendly communication about directions, etc.

I would recommend it without hesitation."
5860249;52125990;2015-10-26;45999494;Kei;Else was an awesome host in every way! She was very welcoming and and really helpful with everything, from transportation to directions. Her home is absolutely beautiful! We had a great time in Copenhagen as well.
5860249;131026930;2017-02-10;74929997;Amanda;"Else's BnB is so nice
We have good dream every day"
14297625;142013647;2017-04-06;33902777;Neus;Alexander has been really helpfull as a host and the apartment is as seen in the pictures. We've enjoyed our 3 nights there
14297625;151716917;2017-05-14;1395217;Jeremy;Logement convenable, bien équipé et bien placé, à 10mn à pied du métro. Quartier vivant et commerçant. Bémol, logement en sous sol avec une lucarne qui donne sur un sas extérieur. Alexander est disponible et très bon accueil.
13890048;98282755;2016-08-30;41543517;Esme;Jennifer's place was great! It's very clean and beautiful with great light. We were very comfortable there. It's a perfect spot to be within walking or biking distance from the big city stuff, but in a quiet corner. Jennifer was very accommodating and offered great tips and notes about the neighborhood and how to get around :)
8625055;51945144;2015-10-25;44906018;Elias;Williams lägenhet ligger centralt i Köpenhamn, i ett tryggt och mysigt läge där man bor ett par enstaka minuter från metron som Du kan använda för att ta dig överallt i Köpenhamn. William välkomnade oss varmt och är otroligt gästvänlig! Han hade tänkt på exakt allting för att få oss att känna oss extremt välkomna och det var en faktor till varför vi trivdes så extremt bra i Köpenhamn. Svarade alltid om man hade frågor!
8625055;80279157;2016-06-17;22199393;Ville;"Really flexible and hospitable ! 
Enjoyable to arrive and keep in touch during the trip"
8625055;111133261;2016-10-30;87094823;Marie-Charlotte;"Appartement bien situé dans Copenhague, à seulement 20 minutes du centre. Quartier calme et familial.
William nous a très bien accueillies et des spécialités culinaires nous attendaient.
En revanche le seul point négatif du logement fut la propreté.
Ménage non fait malgré les frais à notre charge.
Salle de bain de petite taille mal agencée pleine de poussière et de saletés surtout au niveau des toilettes et du sol de la douche.
Cuisine fonctionnelle mais sol et évier sales..."
8625055;123202860;2016-12-28;45333646;Aslak;"The apartment was dirty, dusty, and the kitchen was a bit nauseous

William said that we have flexible time to sign out but day before leaving he send a message that we have to leave in 9.30 in the morning and that was very unpleasent."
8625055;128888565;2017-01-28;57522682;Hilary;A comfortable place to stay for a few days break in Copenhagen - good wifi, comfortable bed, nice feel to the area and in easy reach of the centre of town by train or bus - or even walking! William was helpful throughout - responding to all questions, and the snacks were a thoughtful touch. Lots of supermarkets nearby for food essentials. The bathroom was quite tight and it and the kitchen could have been cleaner but, for me, this place has more positives than negatives. Thanks William!
1643334;47087852;2015-09-15;2449429;Pearl;Kristian's apartment was just what we needed for a short break in Copenhagen. The location was great for exploring the city, and offered everything we needed - hot shower, reliable wifi, kitchen amenities etc. The bed was quite small but very comfortable. Although Kristian could not be there when we arrived, he arranged for a friend to meet us and give us access to the apartment, and was readily available via messaging for the entirety of our stay. We would happily recommend Kristian as a host - thanks again!
1643334;85279949;2016-07-11;4736382;Nassa;Kristian was a lovely host with a lovely apartment in a lovely area... Lovely lovely lovely. His apartment is located right next to the Norrebro bridge and that means you are very close to everything usually we rent bikes, but we didn't need to, because of the location. His kitchen is fully equipped and you can have a lovely weekend in his great apartment. Kristian was a super host who helped us and explained us a lot. I'm very happy we stayed there and I can recommend him as a host : )
1643334;89489909;2016-07-28;77283013;Jesper;Fantastisk beliggenhed og perfekt lejlighed for to personer. Kristian svarede hurtigt og informationsrigt på de spørgsmål, vi havde inden vores besøg. Helt klart anbefalelsesværdigt og et sted vi vil besøge igen næste gang, vi kommer til København.
1643334;115948539;2016-11-27;16506393;Jessica;"Tiene una ubicación buena para moverse por el centro de Copenhague. Falta limpiar a fondo el apartamento, algo sucio.

No llegamos a conocer en ningún momento a Kristian pero nos facilitó la entrega de llaves en una cafetería cercana."
1643334;129055064;2017-01-29;40488481;Emma;This is a cosy apartment perfect for two, in a very central location (walking distance to most places). We really enjoyed our stay and Kristian was a great host. Would definitely recommend.
1643334;156335036;2017-05-30;107055312;Jose;We had to pick the keys in a near café, but Kristian gave us very precise information in order to arrive. The apartment is very well located, near the metro and train station and bus stops.  You can also walk to the city center if you want. Our main problems were: -small bed for 2 people, -spiders and little bugs, -flaws in the ceiling of the room. Although the bath was clean, the worn shower made it look dirty. I recommend it if you plan to visit Copenhagen and you want to sleep in a cozy apartment.
752927;4429190;2013-05-05;4684741;Alexandra;"We liked the apartment because of all the light and sunshine coming in and the kitchen was very well equipped! Wifi worked perfectly. We slept very well, because it's a very peaceful location although it's very near the city center. Everything is walkable, but the station's nearby if you don't want to walk.
The Normann Copenhagen shop is just around the corner, wow!
Oh, and Peter's dog is a darling!"
752927;6856205;2013-08-27;7890821;Ann-Marie;Peter's flat is very cool, comfortable and in a great location. We had a fantastic time in Copenhagen over the weekend and it was made nicer by the fact that we had a lovely apartment to go back to rather than a bland hotel room. Peter and Olivia were very welcoming and kindly left city maps, a guide book and their own recommendations for places to eat and drink - all of which were really helpful. Peter was also very helpful in advising us of the best/easiest way to get from the airport (which is very easy, by the way). Highly recommended!
14581768;95534378;2016-08-20;6870145;Peder;Casper was a great host - very flexible and good communication.
6191455;97198640;2016-08-26;59328241;Jesús;"El apartamento de Sissel es muy cómodo, cerca del tren, del supermercado y sobre todo es tranquilo y permite sentirte como en casa.
Sin duda lo recomiendo y repetiría sin pensármelo."
